ApsimVersion = 7.10
Title = BC19
           Date          bd(1) paddock.soybean.yield paddock.maize.yield          sw(1)  biochar_bd(1)          oc(1) paddock.soybean.biomass paddock.maize.biomass paddock.soybean.yield paddock.maize.yield         stover paddock.soybean.lai paddock.maize.lai          bd(1)         dul(1)         sat(1)          sw(1)          ph(1)          oc_15          pH_15   corn_yield15
   (dd/mm/yyyy)       (g/cm^3)               (kg/ha)             (kg/ha)        (mm/mm)             ()            (%)                 (kg/ha)               (kg/ha)               (kg/ha)             (kg/ha)        (kg/ha)           (m^2/m^2)           (m2/m2)       (g/cm^3)        (mm/mm)        (mm/mm)        (mm/mm)           (pH)             ()             ()             ()
     20/07/2009          1.650                   0.0                 0.0          0.252          1.650          1.446                  4836.5                   0.0                   0.0                 0.0            0.0               5.719             0.000          1.650          0.271          0.350          0.252          5.700          1.356          5.700          0.000
     21/07/2009          1.650                   0.0                 0.0          0.308          1.650          1.446                  4995.0                   0.0                   0.0                 0.0            0.0               5.801             0.000          1.650          0.271          0.350          0.308          5.700          1.356          5.700          0.000
     22/07/2009          1.650                   0.0                 0.0          0.286          1.650          1.446                  5185.9                   0.0                   0.0                 0.0            0.0               5.911             0.000          1.650          0.271          0.350          0.286          5.700          1.356          5.700          0.000
     23/07/2009          1.650                   0.0                 0.0          0.269          1.650          1.446                  5394.7                   0.0                   0.0                 0.0            0.0               6.032             0.000          1.650          0.271          0.350          0.269          5.700          1.356          5.700          0.000
     24/07/2009          1.650                   0.0                 0.0          0.255          1.650          1.446                  5600.6                   0.0                   0.0                 0.0            0.0               6.143             0.000          1.650          0.271          0.350          0.255          5.700          1.356          5.700          0.000
     25/07/2009          1.650                   0.0                 0.0          0.245          1.650          1.446                  5791.2                   0.0                   0.0                 0.0            0.0               6.231             0.000          1.650          0.271          0.350          0.245          5.700          1.357          5.700          0.000
     26/07/2009          1.650                   0.0                 0.0          0.239          1.650          1.447                  5999.6                   0.0                   0.0                 0.0            0.0               6.332             0.000          1.650          0.271          0.350          0.239          5.700          1.357          5.700          0.000
     27/07/2009          1.650                   0.0                 0.0          0.232          1.650          1.447                  6198.7                   0.0                   0.0                 0.0            0.0               6.415             0.000          1.650          0.271          0.350          0.232          5.700          1.357          5.700          0.000
     28/07/2009          1.650                   0.0                 0.0          0.226          1.650          1.447                  6395.8                   0.0                   0.0                 0.0            0.0               6.492             0.000          1.650          0.271          0.350          0.226          5.700          1.357          5.700          0.000
     29/07/2009          1.650                   0.0                 0.0          0.222          1.650          1.447                  6563.4                   0.0                   0.0                 0.0            0.0               6.532             0.000          1.650          0.271          0.350          0.222          5.700          1.357          5.700          0.000
     30/07/2009          1.650                   0.0                 0.0          0.237          1.650          1.448                  6754.4                   0.0                   0.0                 0.0            0.0               6.594             0.000          1.650          0.271          0.350          0.237          5.700          1.357          5.700          0.000
     31/07/2009          1.650                   0.0                 0.0          0.229          1.650          1.448                  6935.7                   0.0                   0.0                 0.0            0.0               6.641             0.000          1.650          0.271          0.350          0.229          5.700          1.357          5.700          0.000
     01/08/2009          1.650                  71.1                 0.0          0.223          1.650          1.448                  7114.8                   0.0                  71.1                 0.0            0.0               6.501             0.000          1.650          0.271          0.350          0.223          5.700          1.357          5.700          0.000
     02/08/2009          1.650                 145.5                 0.0          0.214          1.650          1.448                  7276.8                   0.0                 145.5                 0.0            0.0               6.370             0.000          1.650          0.271          0.350          0.214          5.700          1.358          5.700          0.000
     03/08/2009          1.650                 223.3                 0.0          0.240          1.650          1.449                  7444.3                   0.0                 223.3                 0.0            0.0               6.250             0.000          1.650          0.271          0.350          0.240          5.700          1.358          5.700          0.000
     04/08/2009          1.650                 304.4                 0.0          0.230          1.650          1.449                  7609.6                   0.0                 304.4                 0.0            0.0               6.137             0.000          1.650          0.271          0.350          0.230          5.700          1.358          5.700          0.000
     05/08/2009          1.650                 387.5                 0.0          0.223          1.650          1.449                  7750.8                   0.0                 387.5                 0.0            0.0               6.032             0.000          1.650          0.271          0.350          0.223          5.700          1.358          5.700          0.000
     06/08/2009          1.650                 474.6                 0.0          0.216          1.650          1.449                  7909.7                   0.0                 474.6                 0.0            0.0               5.934             0.000          1.650          0.271          0.350          0.216          5.700          1.358          5.700          0.000
     07/08/2009          1.650                 558.7                 0.0          0.244          1.650          1.449                  7982.1                   0.0                 558.7                 0.0            0.0               5.842             0.000          1.650          0.271          0.350          0.244          5.700          1.358          5.700          0.000
     08/08/2009          1.650                 650.5                 0.0          0.291          1.650          1.450                  8131.8                   0.0                 650.5                 0.0            0.0               5.756             0.000          1.650          0.271          0.350          0.291          5.700          1.358          5.700          0.000
     09/08/2009          1.650                 740.4                 0.0          0.338          1.650          1.450                  8226.7                   0.0                 740.4                 0.0            0.0               5.675             0.000          1.650          0.271          0.350          0.338          5.700          1.359          5.700          0.000
     10/08/2009          1.650                 837.7                 0.0          0.339          1.650          1.450                  8377.4                   0.0                 837.7                 0.0            0.0               5.599             0.000          1.650          0.271          0.350          0.339          5.700          1.359          5.700          0.000
     11/08/2009          1.650                 937.9                 0.0          0.301          1.650          1.450                  8526.6                   0.0                 937.9                 0.0            0.0               5.528             0.000          1.650          0.271          0.350          0.301          5.700          1.359          5.700          0.000
     12/08/2009          1.650                1040.6                 0.0          0.275          1.650          1.450                  8671.4                   0.0                1040.6                 0.0            0.0               5.460             0.000          1.650          0.271          0.350          0.275          5.700          1.359          5.700          0.000
     13/08/2009          1.650                1144.4                 0.0          0.253          1.650          1.450                  8803.4                   0.0                1144.4                 0.0            0.0               5.396             0.000          1.650          0.271          0.350          0.253          5.700          1.359          5.700          0.000
     14/08/2009          1.650                1251.9                 0.0          0.241          1.650          1.451                  8942.0                   0.0                1251.9                 0.0            0.0               5.336             0.000          1.650          0.271          0.350          0.241          5.700          1.359          5.700          0.000
     15/08/2009          1.650                1355.8                 0.0          0.243          1.650          1.451                  9038.6                   0.0                1355.8                 0.0            0.0               5.279             0.000          1.650          0.271          0.350          0.243          5.700          1.359          5.700          0.000
     16/08/2009          1.650                1466.1                 0.0          0.248          1.650          1.451                  9163.2                   0.0                1466.1                 0.0            0.0               5.225             0.000          1.650          0.271          0.350          0.248          5.700          1.359          5.700          0.000
     17/08/2009          1.650                1578.1                 0.0          0.239          1.650          1.451                  9283.0                   0.0                1578.1                 0.0            0.0               5.174             0.000          1.650          0.271          0.350          0.239          5.700          1.359          5.700          0.000
     18/08/2009          1.650                1691.6                 0.0          0.230          1.650          1.452                  9398.0                   0.0                1691.6                 0.0            0.0               5.125             0.000          1.650          0.271          0.350          0.230          5.700          1.360          5.700          0.000
     19/08/2009          1.650                1794.6                 0.0          0.284          1.650          1.452                  9445.2                   0.0                1794.6                 0.0            0.0               5.079             0.000          1.650          0.271          0.350          0.284          5.700          1.360          5.700          0.000
     20/08/2009          1.650                1907.7                 0.0          0.341          1.650          1.452                  9538.3                   0.0                1907.7                 0.0            0.0               5.035             0.000          1.650          0.271          0.350          0.341          5.700          1.360          5.700          0.000
     21/08/2009          1.650                2007.3                 0.0          0.347          1.650          1.453                  9558.8                   0.0                2007.3                 0.0            0.0               4.994             0.000          1.650          0.271          0.350          0.347          5.700          1.360          5.700          0.000
     22/08/2009          1.650                2120.5                 0.0          0.311          1.650          1.453                  9638.5                   0.0                2120.5                 0.0            0.0               4.954             0.000          1.650          0.271          0.350          0.311          5.700          1.360          5.700          0.000
     23/08/2009          1.650                2237.6                 0.0          0.287          1.650          1.453                  9728.6                   0.0                2237.6                 0.0            0.0               4.916             0.000          1.650          0.271          0.350          0.287          5.700          1.360          5.700          0.000
     24/08/2009          1.650                2360.8                 0.0          0.271          1.650          1.453                  9836.5                   0.0                2360.8                 0.0            0.0               4.880             0.000          1.650          0.271          0.350          0.271          5.700          1.360          5.700          0.000
     25/08/2009          1.650                2478.2                 0.0          0.260          1.650          1.453                  9912.9                   0.0                2478.2                 0.0            0.0               4.846             0.000          1.650          0.271          0.350          0.260          5.700          1.360          5.700          0.000
     26/08/2009          1.650                2595.1                 0.0          0.345          1.650          1.453                  9981.2                   0.0                2595.1                 0.0            0.0               4.813             0.000          1.650          0.271          0.350          0.345          5.700          1.361          5.700          0.000
     27/08/2009          1.650                2708.5                 0.0          0.347          1.650          1.453                 10031.4                   0.0                2708.5                 0.0            0.0               4.782             0.000          1.650          0.271          0.350          0.347          5.700          1.361          5.700          0.000
     28/08/2009          1.650                2837.8                 0.0          0.312          1.650          1.453                 10135.0                   0.0                2837.8                 0.0            0.0               4.752             0.000          1.650          0.271          0.350          0.312          5.700          1.361          5.700          0.000
     29/08/2009          1.650                2961.5                 0.0          0.289          1.650          1.454                 10212.1                   0.0                2961.5                 0.0            0.0               4.723             0.000          1.650          0.271          0.350          0.289          5.700          1.361          5.700          0.000
     30/08/2009          1.650                3064.4                 0.0          0.280          1.650          1.454                 10214.8                   0.0                3064.4                 0.0            0.0               4.696             0.000          1.650          0.271          0.350          0.280          5.700          1.361          5.700          0.000
     31/08/2009          1.650                3173.2                 0.0          0.274          1.650          1.454                 10236.1                   0.0                3173.2                 0.0            0.0               4.670             0.000          1.650          0.271          0.350          0.274          5.700          1.361          5.700          0.000
     01/09/2009          1.650                3281.0                 0.0          0.270          1.650          1.454                 10253.0                   0.0                3281.0                 0.0            0.0               4.645             0.000          1.650          0.271          0.350          0.270          5.700          1.361          5.700          0.000
     02/09/2009          1.650                3394.6                 0.0          0.269          1.650          1.454                 10286.8                   0.0                3394.6                 0.0            0.0               4.621             0.000          1.650          0.271          0.350          0.269          5.700          1.361          5.700          0.000
     03/09/2009          1.650                3506.6                 0.0          0.267          1.650          1.454                 10313.7                   0.0                3506.6                 0.0            0.0               4.598             0.000          1.650          0.271          0.350          0.267          5.700          1.361          5.700          0.000
     04/09/2009          1.650                3622.1                 0.0          0.262          1.650          1.455                 10349.0                   0.0                3622.1                 0.0            0.0               4.576             0.000          1.650          0.271          0.350          0.262          5.700          1.361          5.700          0.000
     05/09/2009          1.650                3754.7                 0.0          0.256          1.650          1.455                 10429.8                   0.0                3754.7                 0.0            0.0               4.555             0.000          1.650          0.271          0.350          0.256          5.700          1.362          5.700          0.000
     06/09/2009          1.650                3884.1                 0.0          0.251          1.650          1.455                 10497.4                   0.0                3884.1                 0.0            0.0               4.534             0.000          1.650          0.271          0.350          0.251          5.700          1.362          5.700          0.000
     07/09/2009          1.650                4018.0                 0.0          0.245          1.650          1.455                 10573.7                   0.0                4018.0                 0.0            0.0               4.515             0.000          1.650          0.271          0.350          0.245          5.700          1.362          5.700          0.000
     08/09/2009          1.650                4157.3                 0.0          0.240          1.650          1.455                 10659.8                   0.0                4157.3                 0.0            0.0               4.496             0.000          1.650          0.271          0.350          0.240          5.700          1.362          5.700          0.000
     09/09/2009          1.650                4278.4                 0.0          0.236          1.650          1.455                 10696.1                   0.0                4278.4                 0.0            0.0               4.479             0.000          1.650          0.271          0.350          0.236          5.700          1.362          5.700          0.000
     10/09/2009          1.650                4410.9                 0.0          0.231          1.650          1.455                 10780.9                   0.0                4410.9                 0.0            0.0               4.461             0.000          1.650          0.271          0.350          0.231          5.700          1.362          5.700          0.000
     11/09/2009          1.650                4491.6                 0.0          0.226          1.650          1.456                 10863.1                   0.0                4491.6                 0.0            0.0               4.445             0.000          1.650          0.271          0.350          0.226          5.700          1.362          5.700          0.000
     12/09/2009          1.650                4555.1                 0.0          0.223          1.650          1.456                 10936.6                   0.0                4555.1                 0.0            0.0               4.429             0.000          1.650          0.271          0.350          0.223          5.700          1.362          5.700          0.000
     13/09/2009          1.650                4638.9                 0.0          0.217          1.650          1.456                 11041.4                   0.0                4638.9                 0.0            0.0               4.414             0.000          1.650          0.271          0.350          0.217          5.700          1.362          5.700          0.000
     14/09/2009          1.650                4715.1                 0.0          0.212          1.650          1.456                 11134.3                   0.0                4715.1                 0.0            0.0               4.399             0.000          1.650          0.271          0.350          0.212          5.700          1.362          5.700          0.000
     15/09/2009          1.650                4791.9                 0.0          0.207          1.650          1.457                 11228.6                   0.0                4791.9                 0.0            0.0               4.385             0.000          1.650          0.271          0.350          0.207          5.700          1.363          5.700          0.000
     16/09/2009          1.650                4866.7                 0.0          0.203          1.650          1.457                 11320.3                   0.0                4866.7                 0.0            0.0               4.372             0.000          1.650          0.271          0.350          0.203          5.700          1.363          5.700          0.000
     17/09/2009          1.650                4944.7                 0.0          0.197          1.650          1.457                 11416.5                   0.0                4944.7                 0.0            0.0               4.359             0.000          1.650          0.271          0.350          0.197          5.700          1.363          5.700          0.000
     18/09/2009          1.650                5021.3                 0.0          0.192          1.650          1.457                 11510.5                   0.0                5021.3                 0.0            0.0               4.346             0.000          1.650          0.271          0.350          0.192          5.700          1.363          5.700          0.000
     19/09/2009          1.650                5062.0                 0.0          0.187          1.650          1.457                 11558.1                   0.0                5062.0                 0.0            0.0               4.334             0.000          1.650          0.271          0.350          0.187          5.700          1.363          5.700          0.000
     20/09/2009          1.650                5082.7                 0.0          0.186          1.650          1.458                 11580.7                   0.0                5082.7                 0.0            0.0               4.323             0.000          1.650          0.271          0.350          0.186          5.700          1.363          5.700          0.000
     21/09/2009          1.650                5082.7                 0.0          0.236          1.650          1.458                 11580.7                   0.0                5082.7                 0.0            0.0               4.311             0.000          1.650          0.271          0.350          0.236          5.700          1.363          5.700          0.000
     22/09/2009          1.650                5082.7                 0.0          0.229          1.650          1.458                 11580.7                   0.0                5082.7                 0.0            0.0               4.301             0.000          1.650          0.271          0.350          0.229          5.700          1.364          5.700          0.000
     23/09/2009          1.650                5082.7                 0.0          0.223          1.650          1.458                 11580.7                   0.0                5082.7                 0.0            0.0               4.290             0.000          1.650          0.271          0.350          0.223          5.700          1.364          5.700          0.000
     24/09/2009          1.650                5082.7                 0.0          0.231          1.650          1.459                 11580.7                   0.0                5082.7                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.231          5.700          1.364          5.700          0.000
     25/09/2009          1.650                   0.0                 0.0          0.315          1.650          1.460                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.315          5.700          1.364          5.700          0.000
     26/09/2009          1.650                   0.0                 0.0          0.306          1.650          1.461                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.306          5.700          1.365          5.700          0.000
     27/09/2009          1.650                   0.0                 0.0          0.287          1.650          1.462                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.287          5.700          1.366          5.700          0.000
     28/09/2009          1.650                   0.0                 0.0          0.274          1.650          1.463                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.274          5.700          1.367          5.700          0.000
     29/09/2009          1.650                   0.0                 0.0          0.263          1.650          1.464                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.263          5.700          1.367          5.700          0.000
     30/09/2009          1.650                   0.0                 0.0          0.256          1.650          1.465                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.256          5.700          1.368          5.700          0.000
     01/10/2009          1.650                   0.0                 0.0          0.348          1.650          1.465                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.348          5.700          1.368          5.700          0.000
     02/10/2009          1.650                   0.0                 0.0          0.349          1.650          1.466                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.349          5.700          1.369          5.700          0.000
     03/10/2009          1.650                   0.0                 0.0          0.334          1.650          1.466                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.334          5.700          1.369          5.700          0.000
     04/10/2009          1.650                   0.0                 0.0          0.306          1.650          1.466                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.306          5.700          1.369          5.700          0.000
     05/10/2009          1.650                   0.0                 0.0          0.290          1.650          1.467                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.290          5.700          1.370          5.700          0.000
     06/10/2009          1.650                   0.0                 0.0          0.301          1.650          1.467                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.301          5.700          1.370          5.700          0.000
     07/10/2009          1.650                   0.0                 0.0          0.285          1.650          1.468                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.285          5.700          1.370          5.700          0.000
     08/10/2009          1.650                   0.0                 0.0          0.306          1.650          1.468                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.306          5.700          1.371          5.700          0.000
     09/10/2009          1.650                   0.0                 0.0          0.289          1.650          1.468                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.289          5.700          1.371          5.700          0.000
     10/10/2009          1.650                   0.0                 0.0          0.281          1.650          1.469                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.281          5.700          1.371          5.700          0.000
     11/10/2009          1.650                   0.0                 0.0          0.276          1.650          1.469                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.276          5.700          1.371          5.700          0.000
     12/10/2009          1.650                   0.0                 0.0          0.285          1.650          1.469                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.285          5.700          1.371          5.700          0.000
     13/10/2009          1.650                   0.0                 0.0          0.277          1.650          1.469                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.277          5.700          1.371          5.700          0.000
     14/10/2009          1.650                   0.0                 0.0          0.281          1.650          1.469                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.281          5.700          1.371          5.700          0.000
     15/10/2009          1.650                   0.0                 0.0          0.316          1.650          1.469                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.316          5.700          1.371          5.700          0.000
     16/10/2009          1.650                   0.0                 0.0          0.303          1.650          1.469                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.303          5.700          1.371          5.700          0.000
     17/10/2009          1.650                   0.0                 0.0          0.288          1.650          1.469                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.288          5.700          1.371          5.700          0.000
     18/10/2009          1.650                   0.0                 0.0          0.278          1.650          1.469                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.278          5.700          1.371          5.700          0.000
     19/10/2009          1.650                   0.0                 0.0          0.272          1.650          1.470                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.272          5.700          1.372          5.700          0.000
     20/10/2009          1.650                   0.0                 0.0          0.271          1.650          1.470                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.372          5.700          0.000
     21/10/2009          1.650                   0.0                 0.0          0.275          1.650          1.471                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.275          5.700          1.372          5.700          0.000
     22/10/2009          1.650                   0.0                 0.0          0.349          1.650          1.472                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.349          5.700          1.373          5.700          0.000
     23/10/2009          1.650                   0.0                 0.0          0.349          1.650          1.472                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.349          5.700          1.373          5.700          0.000
     24/10/2009          1.650                   0.0                 0.0          0.322          1.650          1.472                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.322          5.700          1.373          5.700          0.000
     25/10/2009          1.650                   0.0                 0.0          0.315          1.650          1.472                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.315          5.700          1.373          5.700          0.000
     26/10/2009          1.650                   0.0                 0.0          0.295          1.650          1.472                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.295          5.700          1.374          5.700          0.000
     27/10/2009          1.650                   0.0                 0.0          0.282          1.650          1.472                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.282          5.700          1.374          5.700          0.000
     28/10/2009          1.650                   0.0                 0.0          0.275          1.650          1.473                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.275          5.700          1.374          5.700          0.000
     29/10/2009          1.650                   0.0                 0.0          0.349          1.650          1.473                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.349          5.700          1.374          5.700          0.000
     30/10/2009          1.650                   0.0                 0.0          0.348          1.650          1.473                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.348          5.700          1.374          5.700          0.000
     31/10/2009          1.650                   0.0                 0.0          0.329          1.650          1.473                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.329          5.700          1.375          5.700          0.000
     01/11/2009          1.650                   0.0                 0.0          0.304          1.650          1.474                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.304          5.700          1.375          5.700          0.000
     02/11/2009          1.650                   0.0                 0.0          0.288          1.650          1.474                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.288          5.700          1.375          5.700          0.000
     03/11/2009          1.650                   0.0                 0.0          0.279          1.650          1.474                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.279          5.700          1.375          5.700          0.000
     04/11/2009          1.650                   0.0                 0.0          0.273          1.650          1.474                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.273          5.700          1.375          5.700          0.000
     05/11/2009          1.650                   0.0                 0.0          0.271          1.650          1.474                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.375          5.700          0.000
     06/11/2009          1.650                   0.0                 0.0          0.271          1.650          1.475                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.375          5.700          0.000
     07/11/2009          1.650                   0.0                 0.0          0.270          1.650          1.475                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.270          5.700          1.376          5.700          0.000
     08/11/2009          1.650                   0.0                 0.0          0.268          1.650          1.476                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.268          5.700          1.376          5.700          0.000
     09/11/2009          1.650                   0.0                 0.0          0.266          1.650          1.477                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.266          5.700          1.376          5.700          0.000
     10/11/2009          1.650                   0.0                 0.0          0.265          1.650          1.477                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.265          5.700          1.377          5.700          0.000
     11/11/2009          1.650                   0.0                 0.0          0.264          1.650          1.477                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.264          5.700          1.377          5.700          0.000
     12/11/2009          1.650                   0.0                 0.0          0.263          1.650          1.477                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.263          5.700          1.377          5.700          0.000
     13/11/2009          1.650                   0.0                 0.0          0.262          1.650          1.477                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.262          5.700          1.377          5.700          0.000
     14/11/2009          1.650                   0.0                 0.0          0.262          1.650          1.478                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.262          5.700          1.377          5.700          0.000
     15/11/2009          1.650                   0.0                 0.0          0.261          1.650          1.478                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.261          5.700          1.377          5.700          0.000
