ApsimVersion = 7.10
Title = BC76
           Date          bd(1) paddock.soybean.yield paddock.maize.yield          sw(1)  biochar_bd(1)          oc(1) paddock.soybean.biomass paddock.maize.biomass paddock.soybean.yield paddock.maize.yield         stover paddock.soybean.lai paddock.maize.lai          bd(1)         dul(1)         sat(1)          sw(1)          ph(1)          oc_15          pH_15   corn_yield15
   (dd/mm/yyyy)       (g/cm^3)               (kg/ha)             (kg/ha)        (mm/mm)             ()            (%)                 (kg/ha)               (kg/ha)               (kg/ha)             (kg/ha)        (kg/ha)           (m^2/m^2)           (m2/m2)       (g/cm^3)        (mm/mm)        (mm/mm)        (mm/mm)           (pH)             ()             ()             ()
     22/02/2010          1.650                   0.0                 0.0          0.277          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.277          5.700          1.345          5.700          0.000
     23/02/2010          1.650                   0.0                 0.0          0.274          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.274          5.700          1.345          5.700          0.000
     24/02/2010          1.650                   0.0                 0.0          0.273          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.273          5.700          1.345          5.700          0.000
     25/02/2010          1.650                   0.0                 0.0          0.272          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.272          5.700          1.345          5.700          0.000
     26/02/2010          1.650                   0.0                 0.0          0.271          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.345          5.700          0.000
     27/02/2010          1.650                   0.0                 0.0          0.270          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.270          5.700          1.345          5.700          0.000
     28/02/2010          1.650                   0.0                 0.0          0.269          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.269          5.700          1.345          5.700          0.000
     01/03/2010          1.650                   0.0                 0.0          0.268          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.268          5.700          1.345          5.700          0.000
     02/03/2010          1.650                   0.0                 0.0          0.267          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.267          5.700          1.345          5.700          0.000
     03/03/2010          1.650                   0.0                 0.0          0.265          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.265          5.700          1.345          5.700          0.000
     04/03/2010          1.650                   0.0                 0.0          0.263          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.263          5.700          1.345          5.700          0.000
     05/03/2010          1.650                   0.0                 0.0          0.262          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.262          5.700          1.345          5.700          0.000
     06/03/2010          1.650                   0.0                 0.0          0.284          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.284          5.700          1.345          5.700          0.000
     07/03/2010          1.650                   0.0                 0.0          0.284          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.284          5.700          1.345          5.700          0.000
     08/03/2010          1.650                   0.0                 0.0          0.275          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.275          5.700          1.345          5.700          0.000
     09/03/2010          1.650                   0.0                 0.0          0.313          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.313          5.700          1.345          5.700          0.000
     10/03/2010          1.650                   0.0                 0.0          0.347          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.347          5.700          1.345          5.700          0.000
     11/03/2010          1.650                   0.0                 0.0          0.347          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.347          5.700          1.345          5.700          0.000
     12/03/2010          1.650                   0.0                 0.0          0.314          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.314          5.700          1.345          5.700          0.000
     13/03/2010          1.650                   0.0                 0.0          0.296          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.296          5.700          1.345          5.700          0.000
     14/03/2010          1.650                   0.0                 0.0          0.278          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.278          5.700          1.345          5.700          0.000
     15/03/2010          1.650                   0.0                 0.0          0.271          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.345          5.700          0.000
     16/03/2010          1.650                   0.0                 0.0          0.271          1.650          1.430                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.345          5.700          0.000
     17/03/2010          1.650                   0.0                 0.0          0.339          1.650          1.431                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.339          5.700          1.345          5.700          0.000
     18/03/2010          1.650                   0.0                 0.0          0.299          1.650          1.431                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.299          5.700          1.345          5.700          0.000
     19/03/2010          1.650                   0.0                 0.0          0.282          1.650          1.431                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.282          5.700          1.346          5.700          0.000
     20/03/2010          1.650                   0.0                 0.0          0.301          1.650          1.431                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.301          5.700          1.346          5.700          0.000
     21/03/2010          1.650                   0.0                 0.0          0.277          1.650          1.431                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.277          5.700          1.346          5.700          0.000
     22/03/2010          1.650                   0.0                 0.0          0.271          1.650          1.431                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.346          5.700          0.000
     23/03/2010          1.650                   0.0                 0.0          0.267          1.650          1.431                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.267          5.700          1.346          5.700          0.000
     24/03/2010          1.650                   0.0                 0.0          0.262          1.650          1.431                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.262          5.700          1.346          5.700          0.000
     25/03/2010          1.650                   0.0                 0.0          0.257          1.650          1.431                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.257          5.700          1.346          5.700          0.000
     26/03/2010          1.650                   0.0                 0.0          0.254          1.650          1.431                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.254          5.700          1.346          5.700          0.000
     27/03/2010          1.650                   0.0                 0.0          0.251          1.650          1.431                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.251          5.700          1.346          5.700          0.000
     28/03/2010          1.650                   0.0                 0.0          0.247          1.650          1.431                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.247          5.700          1.346          5.700          0.000
     29/03/2010          1.650                   0.0                 0.0          0.242          1.650          1.432                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.242          5.700          1.346          5.700          0.000
     30/03/2010          1.650                   0.0                 0.0          0.234          1.650          1.432                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.234          5.700          1.346          5.700          0.000
     31/03/2010          1.650                   0.0                 0.0          0.227          1.650          1.432                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.227          5.700          1.346          5.700          0.000
     01/04/2010          1.650                   0.0                 0.0          0.227          1.650          1.432                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.227          5.700          1.346          5.700          0.000
     02/04/2010          1.650                   0.0                 0.0          0.246          1.650          1.434                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.246          5.700          1.347          5.700          0.000
     03/04/2010          1.650                   0.0                 0.0          0.238          1.650          1.434                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.238          5.700          1.348          5.700          0.000
     04/04/2010          1.650                   0.0                 0.0          0.231          1.650          1.434                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.231          5.700          1.348          5.700          0.000
     05/04/2010          1.650                   0.0                 0.0          0.240          1.650          1.434                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.240          5.700          1.348          5.700          0.000
     06/04/2010          1.650                   0.0                 0.0          0.337          1.650          1.435                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.337          5.700          1.348          5.700          0.000
     07/04/2010          1.650                   0.0                 0.0          0.326          1.650          1.435                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.326          5.700          1.348          5.700          0.000
     08/04/2010          1.650                   0.0                 0.0          0.289          1.650          1.435                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.289          5.700          1.348          5.700          0.000
     09/04/2010          1.650                   0.0                 0.0          0.271          1.650          1.435                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.349          5.700          0.000
     10/04/2010          1.650                   0.0                 0.0          0.271          1.650          1.436                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.349          5.700          0.000
     11/04/2010          1.650                   0.0                 0.0          0.263          1.650          1.436                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.263          5.700          1.349          5.700          0.000
     12/04/2010          1.650                   0.0                 0.0          0.255          1.650          1.437                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.255          5.700          1.349          5.700          0.000
     13/04/2010          1.650                   0.0                 0.0          0.247          1.650          1.437                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.247          5.700          1.349          5.700          0.000
     14/04/2010          1.650                   0.0                 0.0          0.239          1.650          1.438                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.239          5.700          1.350          5.700          0.000
     15/04/2010          1.650                   0.0                 0.0          0.237          1.650          1.438                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.237          5.700          1.350          5.700          0.000
     16/04/2010          1.650                   0.0                 0.0          0.269          1.650          1.438                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.269          5.700          1.350          5.700          0.000
     17/04/2010          1.650                   0.0                 0.0          0.256          1.650          1.438                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.256          5.700          1.351          5.700          0.000
     18/04/2010          1.650                   0.0                 0.0          0.247          1.650          1.439                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.247          5.700          1.351          5.700          0.000
     19/04/2010          1.650                   0.0                 0.0          0.239          1.650          1.439                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.239          5.700          1.351          5.700          0.000
     20/04/2010          1.650                   0.0                 0.0          0.237          1.650          1.439                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.237          5.700          1.351          5.700          0.000
     21/04/2010          1.650                   0.0                 0.0          0.236          1.650          1.439                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.236          5.700          1.351          5.700          0.000
     22/04/2010          1.650                   0.0                 0.0          0.234          1.650          1.440                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.234          5.700          1.351          5.700          0.000
     23/04/2010          1.650                   0.0                 0.0          0.337          1.650          1.440                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.337          5.700          1.352          5.700          0.000
     24/04/2010          1.650                   0.0                 0.0          0.331          1.650          1.441                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.331          5.700          1.352          5.700          0.000
     25/04/2010          1.650                   0.0                 0.0          0.324          1.650          1.442                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.324          5.700          1.353          5.700          0.000
     26/04/2010          1.650                   0.0                 0.0          0.345          1.650          1.442                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.345          5.700          1.353          5.700          0.000
     27/04/2010          1.650                   0.0                 0.0          0.297          1.650          1.442                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.297          5.700          1.353          5.700          0.000
     28/04/2010          1.650                   0.0                 0.0          0.271          1.650          1.443                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.353          5.700          0.000
     29/04/2010          1.650                   0.0                 0.0          0.271          1.650          1.444                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.354          5.700          0.000
     30/04/2010          1.650                   0.0                 0.0          0.334          1.650          1.445                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.334          5.700          1.354          5.700          0.000
     01/05/2010          1.650                   0.0                 0.0          0.284          1.650          1.445                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.284          5.700          1.355          5.700          0.000
     02/05/2010          1.650                   0.0                 0.0          0.271          1.650          1.446                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.355          5.700          0.000
     03/05/2010          1.650                   0.0                 0.0          0.267          1.650          1.446                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.267          5.700          1.356          5.700          0.000
     04/05/2010          1.650                   0.0                 0.0          0.255          1.650          1.446                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.255          5.700          1.356          5.700          0.000
     05/05/2010          1.650                   0.0                 0.0          0.263          1.650          1.447                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.263          5.700          1.356          5.700          0.000
     06/05/2010          1.650                   0.0                 0.0          0.253          1.650          1.447                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.253          5.700          1.356          5.700          0.000
     07/05/2010          1.650                   0.0                 0.0          0.293          1.650          1.447                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.293          5.700          1.356          5.700          0.000
     08/05/2010          1.650                   0.0                 0.0          0.276          1.650          1.447                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.276          5.700          1.356          5.700          0.000
     09/05/2010          1.650                   0.0                 0.0          0.267          1.650          1.447                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.267          5.700          1.356          5.700          0.000
     10/05/2010          1.650                   0.0                 0.0          0.291          1.650          1.447                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.291          5.700          1.356          5.700          0.000
     11/05/2010          1.650                   0.0                 0.0          0.332          1.650          1.448                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.332          5.700          1.357          5.700          0.000
     12/05/2010          1.650                   0.0                 0.0          0.341          1.650          1.448                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.341          5.700          1.357          5.700          0.000
     13/05/2010          1.650                   0.0                 0.0          0.330          1.650          1.448                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.330          5.700          1.357          5.700          0.000
     14/05/2010          1.650                   0.0                 0.0          0.280          1.650          1.449                     0.0                   1.6                   0.0                 0.0            1.6               0.000             0.003          1.650          0.271          0.350          0.280          5.700          1.357          5.700          0.000
     15/05/2010          1.650                   0.0                 0.0          0.271          1.650          1.449                     0.0                   2.1                   0.0                 0.0            2.1               0.000             0.005          1.650          0.271          0.350          0.271          5.700          1.357          5.700          0.000
     16/05/2010          1.650                   0.0                 0.0          0.271          1.650          1.450                     0.0                   2.6                   0.0                 0.0            2.6               0.000             0.008          1.650          0.271          0.350          0.271          5.700          1.358          5.700          0.000
     17/05/2010          1.650                   0.0                 0.0          0.262          1.650          1.450                     0.0                   4.0                   0.0                 0.0            4.0               0.000             0.011          1.650          0.271          0.350          0.262          5.700          1.358          5.700          0.000
     18/05/2010          1.650                   0.0                 0.0          0.255          1.650          1.450                     0.0                   6.1                   0.0                 0.0            6.1               0.000             0.015          1.650          0.271          0.350          0.255          5.700          1.358          5.700          0.000
     19/05/2010          1.650                   0.0                 0.0          0.256          1.650          1.450                     0.0                   9.0                   0.0                 0.0            9.0               0.000             0.019          1.650          0.271          0.350          0.256          5.700          1.358          5.700          0.000
     20/05/2010          1.650                   0.0                 0.0          0.255          1.650          1.450                     0.0                  11.1                   0.0                 0.0           11.1               0.000             0.024          1.650          0.271          0.350          0.255          5.700          1.358          5.700          0.000
     21/05/2010          1.650                   0.0                 0.0          0.264          1.650          1.450                     0.0                  13.4                   0.0                 0.0           13.4               0.000             0.029          1.650          0.271          0.350          0.264          5.700          1.358          5.700          0.000
     22/05/2010          1.650                   0.0                 0.0          0.253          1.650          1.450                     0.0                  18.8                   0.0                 0.0           18.8               0.000             0.034          1.650          0.271          0.350          0.253          5.700          1.358          5.700          0.000
     23/05/2010          1.650                   0.0                 0.0          0.252          1.650          1.450                     0.0                  25.2                   0.0                 0.0           25.2               0.000             0.042          1.650          0.271          0.350          0.252          5.700          1.358          5.700          0.000
     24/05/2010          1.650                   0.0                 0.0          0.250          1.650          1.449                     0.0                  33.1                   0.0                 0.0           33.1               0.000             0.053          1.650          0.271          0.350          0.250          5.700          1.358          5.700          0.000
     25/05/2010          1.650                   0.0                 0.0          0.249          1.650          1.449                     0.0                  42.5                   0.0                 0.0           42.5               0.000             0.068          1.650          0.271          0.350          0.249          5.700          1.358          5.700          0.000
     26/05/2010          1.650                   0.0                 0.0          0.248          1.650          1.448                     0.0                  55.5                   0.0                 0.0           55.5               0.000             0.085          1.650          0.271          0.350          0.248          5.700          1.358          5.700          0.000
     27/05/2010          1.650                   0.0                 0.0          0.246          1.650          1.448                     0.0                  72.3                   0.0                 0.0           72.3               0.000             0.103          1.650          0.271          0.350          0.246          5.700          1.357          5.700          0.000
     28/05/2010          1.650                   0.0                 0.0          0.245          1.650          1.447                     0.0                  93.0                   0.0                 0.0           93.0               0.000             0.121          1.650          0.271          0.350          0.245          5.700          1.357          5.700          0.000
     29/05/2010          1.650                   0.0                 0.0          0.243          1.650          1.447                     0.0                 117.1                   0.0                 0.0          117.1               0.000             0.142          1.650          0.271          0.350          0.243          5.700          1.356          5.700          0.000
     30/05/2010          1.650                   0.0                 0.0          0.242          1.650          1.446                     0.0                 143.6                   0.0                 0.0          143.6               0.000             0.166          1.650          0.271          0.350          0.242          5.700          1.356          5.700          0.000
     31/05/2010          1.650                   0.0                 0.0          0.250          1.650          1.447                     0.0                 176.5                   0.0                 0.0          176.5               0.000             0.196          1.650          0.271          0.350          0.250          5.700          1.356          5.700          0.000
     01/06/2010          1.650                   0.0                 0.0          0.239          1.650          1.448                     0.0                 211.9                   0.0                 0.0          211.9               0.000             0.226          1.650          0.271          0.350          0.239          5.700          1.356          5.700          0.000
     02/06/2010          1.650                   0.0                 0.0          0.294          1.650          1.449                     0.0                 250.3                   0.0                 0.0          250.3               0.000             0.258          1.650          0.271          0.350          0.294          5.700          1.357          5.700          0.000
     03/06/2010          1.650                   0.0                 0.0          0.264          1.650          1.450                     0.0                 297.0                   0.0                 0.0          297.0               0.000             0.294          1.650          0.271          0.350          0.264          5.700          1.358          5.700          0.000
     04/06/2010          1.650                   0.0                 0.0          0.323          1.650          1.451                     0.0                 346.4                   0.0                 0.0          346.4               0.000             0.326          1.650          0.271          0.350          0.323          5.700          1.358          5.700          0.000
     05/06/2010          1.650                   0.0                 0.0          0.306          1.650          1.452                     0.0                 377.0                   0.0                 0.0          377.0               0.000             0.372          1.650          0.271          0.350          0.306          5.700          1.359          5.700          0.000
     06/06/2010          1.650                   0.0                 0.0          0.270          1.650          1.453                     0.0                 447.5                   0.0                 0.0          447.5               0.000             0.426          1.650          0.271          0.350          0.270          5.700          1.359          5.700          0.000
     07/06/2010          1.650                   0.0                 0.0          0.271          1.650          1.453                     0.0                 473.6                   0.0                 0.0          473.6               0.000             0.471          1.650          0.271          0.350          0.271          5.700          1.360          5.700          0.000
     08/06/2010          1.650                   0.0                 0.0          0.328          1.650          1.455                     0.0                 542.4                   0.0                 0.0          542.4               0.000             0.525          1.650          0.271          0.350          0.328          5.700          1.360          5.700          0.000
     09/06/2010          1.650                   0.0                 0.0          0.289          1.650          1.456                     0.0                 638.9                   0.0                 0.0          638.9               0.000             0.578          1.650          0.271          0.350          0.289          5.700          1.361          5.700          0.000
     10/06/2010          1.650                   0.0                 0.0          0.333          1.650          1.457                     0.0                 701.2                   0.0                 0.0          701.2               0.000             0.638          1.650          0.271          0.350          0.333          5.700          1.362          5.700          0.000
     11/06/2010          1.650                   0.0                 0.0          0.325          1.650          1.458                     0.0                 799.1                   0.0                 0.0          799.1               0.000             0.704          1.650          0.271          0.350          0.325          5.700          1.363          5.700          0.000
     12/06/2010          1.650                   0.0                 0.0          0.331          1.650          1.459                     0.0                 885.7                   0.0                 0.0          885.7               0.000             0.784          1.650          0.271          0.350          0.331          5.700          1.363          5.700          0.000
     13/06/2010          1.650                   0.0                 0.0          0.335          1.650          1.460                     0.0                 963.3                   0.0                 0.0          963.3               0.000             0.870          1.650          0.271          0.350          0.335          5.700          1.364          5.700          0.000
     14/06/2010          1.650                   0.0                 0.0          0.328          1.650          1.461                     0.0                1073.2                   0.0                 0.0         1073.2               0.000             0.949          1.650          0.271          0.350          0.328          5.700          1.365          5.700          0.000
     15/06/2010          1.650                   0.0                 0.0          0.287          1.650          1.462                     0.0                1194.2                   0.0                 0.0         1194.2               0.000             1.030          1.650          0.271          0.350          0.287          5.700          1.366          5.700          0.000
     16/06/2010          1.650                   0.0                 0.0          0.269          1.650          1.463                     0.0                1361.4                   0.0                 0.0         1361.4               0.000             1.119          1.650          0.271          0.350          0.269          5.700          1.366          5.700          0.000
     17/06/2010          1.650                   0.0                 0.0          0.268          1.650          1.463                     0.0                1513.2                   0.0                 0.0         1513.2               0.000             1.201          1.650          0.271          0.350          0.268          5.700          1.366          5.700          0.000
     18/06/2010          1.650                   0.0                 0.0          0.333          1.650          1.464                     0.0                1639.0                   0.0                 0.0         1639.0               0.000             1.314          1.650          0.271          0.350          0.333          5.700          1.367          5.700          0.000
     19/06/2010          1.650                   0.0                 0.0          0.295          1.650          1.465                     0.0                1839.2                   0.0                 0.0         1839.2               0.000             1.428          1.650          0.271          0.350          0.295          5.700          1.367          5.700          0.000
     20/06/2010          1.650                   0.0                 0.0          0.269          1.650          1.466                     0.0                2035.3                   0.0                 0.0         2035.3               0.000             1.527          1.650          0.271          0.350          0.269          5.700          1.368          5.700          0.000
